License Issue Date,License Number,Animal's Name,Species,Primary Breed,Secondary Breed,ZIP Code
November 11 2018,904959,Arlo,Dog,Terrier,Mix,98122
December 08 2018,8003617,Boomer,Dog,"Poodle, Standard",Mix,98118
November 24 2018,S146575,Travis,Dog,"Terrier, West Highland White",,98105
December 07 2018,8003590,Opal,Dog,Australian Kelpie,Australian Kelpie,98108
November 01 2018,S152191,Bodhi,Dog,"Retriever, Golden","Poodle, Standard",98116
August 18 2018,S144536,Mac,Dog,Miniature Pinscher,Mix,98112
December 19 2018,S108342,Ajax,Dog,Whippet,,98109
November 13 2018,8002684,Arrayah,Dog,"Terrier, Pit Bull",Mix,98146
November 07 2018,904614,Jax,Dog,Pomeranian,,98119
October 20 2018,S115387,Rupert,Dog,"Poodle, Miniature",Mix,98117
November 22 2018,904523,Raegan,Dog,"Retriever, Golden","Poodle, Standard",98115
November 06 2018,902482,Lulu,Dog,"Chihuahua, Short Coat",,98115
December 07 2018,279624,Lilly,Dog,Maltese,,98106
November 24 2018,S125628,Sophie,Dog,"Spaniel, American Cocker","Poodle, Miniature",98199
November 03 2018,8002405,Sammy,Dog,"Retriever, Golden",,98115
November 17 2018,S124263,Kane,Dog,German Shepherd,,98103
November 26 2018,8003229,Nootka,Dog,Boxer,"Mixed Breed, Large (over 44 lbs fully grown)",98116
November 07 2018,S107467,Lupo,Dog,Australian Cattle Dog,,98121
November 24 2018,S123800,Paddington Bear,Dog,Pomeranian,,98102
December 01 2018,S150156,Kade,Dog,Great Pyrenees,Mix,98199
November 28 2018,S149209,Groot,Dog,"Retriever, Golden",Mix,98117
November 10 2018,900666,Kaley,Dog,Border Collie,,98115
November 18 2018,821105,Zoe,Dog,Shiba Inu,,98109
November 28 2018,8003330,Bruno,Dog,"Spaniel, Cavalier King Charles",,98125
November 03 2018,8002422,Igor,Dog,Doberman Pinscher,Mix,98126
December 31 2018,S122872,Max,Dog,"Chihuahua, Short Coat",Australian Cattle Dog,98107
December 10 2018,8003711,Alfie,Dog,"Retriever, Golden",,98109
November 26 2018,S122472,Lady,Dog,Shih Tzu,"Terrier, Border",98144
December 02 2018,8003438,Oki,Dog,"Retriever, Labrador",,98116
October 19 2018,8002024,Murphy,Dog,Australian Shepherd,Mix,98144
December 06 2018,S125261,Chloe,Dog,"Retriever, Labrador",,98112
December 07 2018,958107,Princeton,Dog,Pomeranian,,98115
October 23 2018,S152159,Levi,Dog,"Retriever, Labrador",Mix,98144
November 01 2018,8002384,Ziggy Stardust,Dog,"Terrier, Boston",,98102
December 17 2018,S125259,Bowie,Dog,Papillon,,98107
October 27 2018,S146765,Buddy,Dog,"Retriever, Golden",Mix,98117
November 14 2018,903454,Sparrow,Dog,"Retriever, Labrador",Rottweiler,98115
December 11 2018,S136694,Harvey,Dog,"Chihuahua, Short Coat",Mix,98116
November 11 2018,829251,Abby,Dog,Hound,,98115
December 21 2018,901655,Bennett,Dog,"Retriever, Golden",,98118
December 05 2018,8003511,Cooper,Dog,"Retriever, Labrador",,98105
November 24 2018,8003174,Maizy,Dog,"Retriever, Labrador",,98116
October 29 2018,835227,Piper,Dog,"Terrier, Rat",,98115
October 28 2018,8002263,Carly,Dog,Xoloitzcuintli,,98115
November 04 2018,8002436,Cosmo,Dog,Terrier,"Chihuahua, Short Coat",98126
October 23 2018,S135757,Sunny,Dog,"Retriever, Golden",,98133
November 14 2018,905184,Mishka,Dog,Bichon Frise,"Spaniel, American Cocker",98109
November 24 2018,827747,Abigail,Dog,Bloodhound,,98117
November 17 2018,835235,Charlie,Dog,Pug,Beagle,98106
December 30 2018,902186,Odis,Dog,"Retriever, Golden",,98144
December 25 2018,900727,Moku,Dog,Shiba Inu,Mix,98105
November 03 2018,444948,Bruno,Dog,Rhodesian Ridgeback,Chow Chow,98122
October 31 2018,S114315,Daisy,Dog,"Welsh Corgi, Pembroke",,98125
November 30 2018,832220,Fiona,Dog,"Terrier, Scottish",,98106
November 03 2018,S137439,Hugo,Dog,Pug,,98119
December 27 2018,8004168,Rudy,Dog,Retriever,"Retriever, Labrador",98112
November 03 2018,831842,Nala,Dog,Spaniel,"Retriever, Golden",98103
December 20 2018,S125880,"Jimmy Chew ""Chewie""",Dog,"Bulldog, American",,98119
November 01 2018,832328,Brutus,Dog,"Terrier, Yorkshire",Mix,98177
December 26 2018,8004131,Dickie,Dog,"Terrier, West Highland White",,98122
December 20 2018,S107711,Coco,Dog,"Retriever, Labrador",,98115
November 24 2018,883597,Indie,Dog,"Spaniel, English Cocker",,98118
November 18 2018,S138130,Foxy,Dog,Mix,,98103
November 23 2018,S122451,Lexi,Dog,"Terrier, Soft Coated Wheaten",,98126
December 03 2018,900111,Manny,Dog,"Retriever, Labrador",,98126
December 05 2018,8003539,Eavie,Dog,Australian Shepherd,"Poodle, Miniature",98103
October 25 2018,S152174,Lucas,Dog,German Shepherd,,98119
December 26 2018,S148224,Roxie,Dog,Australian Shepherd,Mix,98102
December 12 2018,8003767,Rue,Dog,"Australian Shepherd, Miniature",Mix,98106
November 03 2018,S146781,Maple,Dog,"Retriever, Labrador","Poodle, Standard",98109
October 20 2018,S123191,Chev,Dog,"Retriever, Labrador",Mix,98178
November 24 2018,889589,Buddy,Dog,"Retriever, Labrador",Mix,98115
December 12 2018,961438,Ruby,Dog,German Shepherd,Terrier,98136
November 16 2018,S149223,Marley,Dog,Havanese,Mix,98199
December 27 2018,8004160,Juneau,Dog,"Retriever, Labrador",Border Collie,98103
November 28 2018,961215,Buddy,Dog,"Terrier, Yorkshire",Mix,98118
November 08 2018,731014,Gemma,Dog,"Retriever, Labrador","Poodle, Standard",98101
November 18 2018,8002884,Niko,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98136
November 14 2018,S124509,Gus,Dog,"Retriever, Labrador",,98126
November 15 2018,895269,Gobo,Dog,"Retriever, Labrador",Mix,98108
December 09 2018,S139138,Mickie,Dog,"Dachshund, Miniature Smooth Haired",,98126
November 06 2018,S124090,Gracie,Dog,German Shepherd,,98136
November 30 2018,903484,Jameson,Dog,Brittany,,98125
December 09 2018,8003675,Smokey,Dog,Terrier,Shih Tzu,98107
October 18 2018,S121134,Orbit,Dog,Pomeranian,,98103
December 17 2018,8003906,Renjo,Dog,Mix,Mix,98144
December 05 2018,8003526,Rizzo,Dog,"Terrier, American Pit Bull",Pointer,98115
November 26 2018,899266,Lucy,Dog,"Retriever, Labrador",Mix,98126
November 05 2018,S124012,Bentley,Dog,"Retriever, Labrador","Poodle, Standard",98144
December 17 2018,8003932,Diamond,Dog,Bullmastiff,"Mixed Breed, Medium (up to 44 lbs fully grown)",98117
November 05 2018,S106241,Abraham,Dog,"Bulldog, French",,98144
November 20 2018,831186,Izzy,Dog,"Terrier, Staffordshire Bull","Retriever, Labrador",98103
December 11 2018,S152270,Poppy,Dog,Border Collie,Mix,98125
December 27 2018,959302,Mori,Dog,Terrier,"Dachshund, Standard Smooth Haired",98115
October 18 2018,S122128,Bella,Dog,"Retriever, Labrador","Terrier, American Pit Bull",98144
December 07 2018,958452,Stella,Dog,"Dachshund, Standard Smooth Haired",,98106
December 02 2018,8003446,Roxy,Dog,Pointer,Beagle,98126
November 25 2018,902420,Eddie,Dog,"Retriever, Labrador",Mix,98115
December 27 2018,S138953,Sadie,Dog,"Retriever, Labrador",,98126
November 19 2018,8002933,Trixie,Dog,Shetland Sheepdog,Mix,98118
November 24 2018,831668,Mira Shakira,Dog,Siberian Husky,,98118
November 09 2018,8002607,Tango,Dog,Greyhound,Mix,98107
November 01 2018,826325,Drake,Dog,"Retriever, Labrador",,98199
November 22 2018,8003117,Abby,Dog,Pug,,98136
November 30 2018,S105360,Bobo,Dog,Shih Tzu,"Chihuahua, Long Coat",98178
December 22 2018,S104092,Lucy,Dog,"Retriever, Labrador",,98107
November 08 2018,S146547,Pepper,Dog,"Chihuahua, Short Coat","Terrier, Rat",98106
December 19 2018,S148219,Fredi,Dog,"Poodle, Standard",Mix,98115
October 31 2018,S122731,Daisy,Dog,"Terrier, Airedale","Retriever, Golden",98133
December 11 2018,S138463,Freddie,Dog,Australian Shepherd,German Shepherd,98108
May 05 2018,S142965,Jupiter,Dog,"Poodle, Standard",,98103
November 30 2018,S124104,Flower,Dog,Mix,,98118
November 05 2018,8002474,Walter,Dog,Retriever,Chinese Shar-Pei,98108
December 17 2018,8003897,Lucy,Dog,"Poodle, Toy",,98115
December 07 2018,S139311,Olive,Dog,Mix,,98118
December 19 2018,8003986,Joan Watson,Dog,"Terrier, Boston",Mix,98107
November 19 2018,835252,Ellie,Dog,"Terrier, Boston",Australian Shepherd,98115
November 25 2018,S125671,Austin,Dog,Australian Shepherd,,98144
November 19 2018,S137088,Tank,Dog,"Retriever, Labrador",,98136
November 18 2018,8002875,Sancho,Dog,"Chihuahua, Short Coat",Mix,98116
November 26 2018,8003241,Mochi,Dog,Papillon,,98199
October 25 2018,S120771,Grace,Dog,"Retriever, Labrador",,98103
November 17 2018,8002835,Hoodie,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",German Shepherd,98136
December 07 2018,24971,Simon,Dog,"Retriever, Golden","Poodle, Standard",98117
December 18 2018,S117953,Rexx,Dog,"Terrier, American Pit Bull",Bullmastiff,98106
November 29 2018,S138202,Sirius Lee Welzen,Dog,"Poodle, Standard",Alaskan Malamute,98116
November 25 2018,728599,Lexi,Dog,Hound,Mix,98108
December 16 2018,8003882,Tiger,Dog,Greyhound,Greyhound,98103
December 01 2018,S124063,Samuel Fox,Dog,"Spaniel, Cavalier King Charles","Poodle, Miniature",98105
October 25 2018,S148111,Commando,Dog,"Terrier, American Pit Bull",Mix,
October 21 2018,S105335,Adarha,Dog,Siberian Husky,,98116
November 23 2018,8003129,Mango,Dog,Doberman Pinscher,Mix,98107
September 17 2018,730621,Rudie,Dog,Shetland Sheepdog,,98136
November 07 2018,S124285,Penny,Dog,"Terrier, American Staffordshire",Chow Chow,98103
December 17 2018,8003926,Charlie,Dog,Australian Cattle Dog,,98115
November 21 2018,8003106,Charlie,Dog,Siberian Husky,,98116
October 28 2018,S146514,Fondue,Dog,German Shepherd,,98112
November 24 2018,826404,Bailey,Dog,Shih Tzu,Lhasa Apso,98119
December 07 2018,8003584,Beau,Dog,"Bulldog, American",Mix,98102
November 19 2018,S137367,Benji,Dog,Terrier,,98199
November 16 2018,901714,Mei Ling,Dog,"Spaniel, Cavalier King Charles",,98102
October 18 2018,8002008,Pippen,Dog,Pug,Beagle,98177
December 01 2018,S150140,Kylo,Dog,"Poodle, Standard","Retriever, Labrador",98136
October 27 2018,830238,Kate,Dog,"Retriever, Labrador",,98112
October 25 2018,8002198,Fellini,Dog,"Schnauzer, Miniature",Mix,98115
December 13 2018,443266,Hera,Dog,"Terrier, Staffordshire Bull",,98115
October 29 2018,440105,Ted,Dog,"Spaniel, American Cocker",,98104
November 17 2018,S148147,Blue,Dog,"Retriever, Labrador",Mix,98112
November 15 2018,S148139,Nirvash,Dog,"Terrier, Boston",,98121
December 13 2018,S125002,Knox,Dog,Leonberger,Shepherd,98177
December 10 2018,S124461,Nala,Dog,Alaskan Malamute,,98115
November 20 2018,8003032,Murphy,Dog,"Retriever, Golden",,98122
December 01 2018,S148184,Winston,Dog,Old English Sheepdog,,98199
December 06 2018,8003563,George,Dog,Shetland Sheepdog,Mix,98144
December 10 2018,904638,Dexter,Dog,"Terrier, Manchester",,98115
November 12 2018,S135451,Casper,Dog,Alaskan Husky,,98118
October 18 2018,8001986,Josie,Dog,Beagle,Pug,98133
October 22 2018,8002115,Tula,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)",Mix,98144
December 11 2018,8003725,Kiba,Dog,Pug,,98126
November 26 2018,S140625,Chloe,Dog,"Retriever, Labrador",,98119
October 18 2018,579533,Mojo,Dog,"Poodle, Standard","Retriever, Golden",98116
October 15 2018,8001896,Forbin,Dog,"Schnauzer, Standard",,98102
October 18 2018,8001977,Quentin,Dog,"Terrier, English Staffordshire",Mix,98122
October 20 2018,833608,Millie,Dog,"Dachshund, Standard Smooth Haired",,98178
October 24 2018,29875,Ozzy,Dog,Siberian Husky,,98117
December 23 2018,S138831,Cooper,Dog,"Poodle, Standard",,98109
October 20 2018,8002053,Kipling,Dog,Alaskan Husky,Mix,98199
October 24 2018,8002186,Trudy,Dog,"Retriever, Labrador",Mastiff,98112
December 22 2018,8004064,Chewie,Dog,"Poodle, Standard","Retriever, Golden",98121
November 28 2018,8003339,Drako,Dog,Siberian Husky,,98178
October 19 2018,S137806,Brody Shoji,Dog,Bichon Frise,"Poodle, Standard",98117
October 26 2018,S146506,Ralph,Dog,Shih Tzu,Mix,98121
October 21 2018,S137341,Roscoe,Dog,Mix,,98102
December 03 2018,S151147,Princess,Dog,Keeshond,Mix,98116
October 27 2018,S122398,Benny,Dog,"Welsh Corgi, Cardigan",,98105
November 10 2018,S119891,Sweet Allie,Dog,"Retriever, Labrador",,98103
November 07 2018,8002558,Petey,Dog,"Chihuahua, Short Coat",Mix,98133
October 25 2018,835308,Aiko,Dog,Shiba Inu,,98103
November 15 2018,S146563,Haru,Dog,"Chihuahua, Short Coat","Terrier, Jack Russell",98122
November 20 2018,902160,Rufina,Dog,"Retriever, Labrador","Poodle, Standard",98116
October 25 2018,8002196,Josie,Dog,Australian Cattle Dog,,98122
November 14 2018,S146558,Wolfgang,Dog,Border Collie,Shepherd,98118
October 18 2018,S146112,Roscoe,Dog,"Terrier, American Pit Bull",Mix,
November 20 2018,829595,Shelby,Dog,Australian Shepherd,,98117
November 25 2018,8003179,Briggs,Dog,"Terrier, Kerry Blue",,98125
October 30 2018,8002323,Rocky,Dog,Rhodesian Ridgeback,Mix,98119
November 22 2018,S138204,Rocket,Dog,Havanese,,98107
November 20 2018,902655,Rocket,Dog,Australian Shepherd,,98116
December 10 2018,S125094,Pilot,Dog,"Dachshund, Standard Long Haired","Retriever, Golden",98103
November 29 2018,901373,Robbie,Dog,Border Collie,Australian Shepherd,98116
October 22 2018,719719,Husky,Dog,Xoloitzcuintli,,98118
November 25 2018,S104816,Pinot,Dog,"Spaniel, American Cocker",,98106
October 20 2018,S122294,Rook,Dog,Beagle,,98103
December 29 2018,905194,Blondy,Dog,Pomeranian,,98177
November 24 2018,S146116,Charlie,Dog,Pug,Beagle,98294
December 15 2018,S127389,Foxy,Dog,"Dachshund, Standard Smooth Haired",,98115
November 19 2018,8002953,Raul,Dog,"Retriever, Golden",,98106
November 09 2018,8002608,Teddy,Dog,Maltese,,98115
November 13 2018,S124189,Punky,Dog,"Griffon, Brussels",Mix,98177
October 18 2018,733493,Ella,Dog,"Chihuahua, Short Coat",Pug,98121
November 17 2018,S115177,Luna,Dog,"Spaniel, English Springer",,98199
November 24 2018,S104997,Waffles,Dog,"Welsh Corgi, Pembroke",,98144
October 25 2018,S112583,Theo,Dog,"Retriever, Labrador",Mix,98117
November 06 2018,S124206,Molly,Dog,"Poodle, Toy",,98125
November 17 2018,835231,Penny,Dog,"Retriever, Labrador","Poodle, Standard",98103
October 23 2018,8002155,Kevin,Dog,"Coonhound, Treeing Walker",Mix,98119
December 07 2018,S108081,Ida,Dog,Belgian Malinois,"Terrier, American Staffordshire",98115
November 16 2018,904235,Loki,Dog,Beagle,"Pointer, German Shorthaired",98105
December 30 2018,8004226,Dinah,Dog,Border Collie,Terrier,98126
November 05 2018,904615,CoCo,Dog,Weimaraner,,98117
November 19 2018,S123940,Sage,Dog,Siberian Husky,German Shepherd,98144
December 21 2018,904308,Lee,Dog,German Shepherd,Belgian Malinois,98107
October 31 2018,S121853,Murphy,Dog,"Retriever, Labrador","Poodle, Miniature",98117
December 11 2018,S138780,Milo,Dog,Pomeranian,Mix,98103
December 10 2018,8003719,Pebbles,Dog,"Schnauzer, Standard",,98109
December 14 2018,S125151,Olaf,Dog,Great Pyrenees,Anatolian Shepherd,98117
December 14 2018,S108559,Belle,Dog,Beagle,,98199
December 07 2018,S108731,Carlos,Dog,"Chihuahua, Short Coat",,98105
November 14 2018,8002729,Renegade,Dog,"Terrier, West Highland White",,98117
October 08 2018,8001670,Cooper,Dog,"Spaniel, American Cocker",Mix,98103
November 12 2018,8002669,Emma,Dog,Old English Sheepdog,,98118
October 23 2018,S152160,Duke,Dog,German Shepherd,,98116
December 29 2018,8004205,Radar,Dog,Australian Shepherd,,98264
December 27 2018,S125408,LuLu,Dog,"Retriever, Labrador",,98126
November 03 2018,8002413,Bella,Dog,"Dachshund, Miniature Smooth Haired","Dachshund, Miniature Smooth Haired",98126
October 11 2018,8001752,Porter,Dog,"Spaniel, American Cocker","Poodle, Miniature",98118
December 17 2018,8003916,Shorty,Dog,"Dachshund, Standard Smooth Haired",Mix,98144
December 18 2018,8000549,Ohly,Dog,Siberian Husky,,98122
November 08 2018,8002580,Lou,Dog,German Shepherd,Mix,98103
December 10 2018,8003699,Kira,Dog,"Bulldog, American",Boxer,98122
December 17 2018,8003930,Jazmine,Dog,"Poodle, Miniature",Bichon Frise,98116
November 03 2018,8002419,Bandit,Dog,Bichon Frise,,98125
December 22 2018,8004051,Otis,Dog,"Retriever, Labrador","Terrier, American Pit Bull",98107
November 01 2018,S146520,Jewel,Dog,Pomeranian,Mix,98106
November 15 2018,8002741,Princess Ling Ling,Dog,Shih Tzu,Pomeranian,98122
October 23 2018,8002157,Vandal,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98107
December 22 2018,S124102,Westley Williams,Dog,"Retriever, Golden",,98115
December 29 2018,8004198,Belle,Dog,"Retriever, Golden","Retriever, Golden",98121
November 23 2018,903430,Cali,Dog,"Terrier, American Pit Bull",,98108
December 11 2018,960023,Tazz,Dog,Shih Tzu,Lhasa Apso,98125
October 20 2018,726835,Rose,Dog,Xoloitzcuintli,,98177
December 09 2018,8003665,Charlie,Dog,Border Collie,Pointer,98107
December 30 2018,S151203,Athena,Dog,"Pointer, German Shorthaired",Mix,98105
December 01 2018,898704,Felix,Dog,Pug,,98116
November 15 2018,8002733,Hapa,Dog,Border Collie,Mix,98107
October 31 2018,8002356,Misty,Dog,Border Collie,Mix,98122
December 20 2018,964272,Boomer,Dog,"Poodle, Miniature",,98136
December 24 2018,S123829,Shadow,Dog,German Shepherd,,98119
October 22 2018,S103901,Duke,Dog,"Retriever, Labrador",,98115
December 09 2018,S137074,Raleigh,Dog,"Retriever, Labrador",Shepherd,98117
November 17 2018,S123400,Murphy,Dog,"Retriever, Labrador",,98118
December 28 2018,902013,Bruno,Dog,"Chihuahua, Short Coat",Miniature Pinscher,98104
October 24 2018,8002184,Harley,Dog,Bernese Mountain Dog,"Poodle, Standard",98112
October 26 2018,829907,Cousteau,Dog,Pointer,,98117
December 11 2018,959846,Ellie,Dog,Mastiff,Pointer,98177
November 27 2018,S107002,Winston,Dog,German Shepherd,Mix,98102
December 27 2018,S148225,Boogie,Dog,"Terrier, American Pit Bull",Mix,98121
October 26 2018,830158,Ender,Dog,"Terrier, Yorkshire","Poodle, Miniature",98144
December 04 2018,901912,Lily,Dog,"Spaniel, American Cocker",,98105
December 09 2018,S116628,Keana,Dog,"Vizsla, Smooth Haired",,98103
October 30 2018,831303,Bodhi,Dog,"Retriever, Golden",Mix,98118
October 20 2018,S121800,Lola,Dog,Shepherd,Mix,98125
October 19 2018,S141431,Duke,Dog,"Vizsla, Smooth Haired",Mix,98144
October 24 2018,S101866,Name,Dog,German Shepherd,Chow Chow,98121
December 11 2018,964471,Calli,Dog,"Terrier, Irish",,98105
November 14 2018,905577,Daisy Mae,Dog,Havanese,,98119
November 01 2018,8002387,Ella,Dog,"Retriever, Labrador",Mix,98125
November 10 2018,8002612,Ranger,Dog,"Retriever, Flat-Coated","Poodle, Standard",98115
November 06 2018,903775,Flora,Dog,Greyhound,,98112
November 23 2018,831711,Argus,Dog,Australian Shepherd,,98122
November 28 2018,8003313,Rosebud,Dog,"Spaniel, American Cocker","Poodle, Standard",98115
December 07 2018,893695,Zeuss,Dog,Chinese Shar-Pei,,98125
December 06 2018,960037,Scooter,Dog,"Retriever, Golden",Spaniel,98115
December 21 2018,903595,Anna,Dog,"Terrier, Boston",,98199
November 08 2018,894928,Abby,Dog,Terrier,Mix,98125
December 08 2018,828715,Max,Dog,"Terrier, Scottish",,98115
November 08 2018,8002585,Libby,Dog,"Mixed Breed, Large (over 44 lbs fully grown)",Mix,98125
October 21 2018,S146752,Dixie,Dog,Hound,Mix,98177
December 23 2018,899555,Daisy,Dog,German Shepherd,Terrier,98103
November 26 2018,S123287,Scout,Dog,"Dachshund, Standard Smooth Haired","Retriever, Labrador",98112
December 10 2018,8003693,Remy,Dog,Retriever,,98102
December 18 2018,957249,Maile,Dog,Shiba Inu,,98109
November 08 2018,904679,Booker,Dog,"Retriever, Labrador",,98199
November 30 2018,944960,Rocky IV,Dog,Terrier,Mix,98126
December 08 2018,S150181,Diablo,Dog,Border Collie,Mix,98106
November 21 2018,8003099,Ada,Dog,Pomeranian,Mix,98116
October 21 2018,8002087,Ulu,Dog,Australian Shepherd,,98122
December 23 2018,903583,Bruno,Dog,Australian Shepherd,"Retriever, Labrador",98126
November 23 2018,S138486,Rowan,Dog,German Shepherd,,98126
October 29 2018,S121851,Murphy,Dog,"Spaniel, English Springer",,98136
November 27 2018,S152244,Lyra,Dog,"Poodle, Miniature","Retriever, Labrador",98109
November 28 2018,S138446,Enzo,Dog,Border Collie,"Retriever, Golden",98105
November 29 2018,S123694,Whinnie,Dog,"Terrier, Rat",,98118
November 30 2018,S148174,Pablo,Dog,"Terrier, Rat","Welsh Corgi, Pembroke",98177
